time,value,n
2021-08-17,29.666666666666668,1
2021-08-18,32.041666666666664,1
2021-08-19,31.666666666666668,1
2021-08-20,25.666666666666668,1
2021-08-21,18.208333333333332,1
2021-08-22,22.375,1
2021-08-23,34.125,1
2021-08-24,22.583333333333332,1
