time,value,n
2021-08-16,53,1
2021-08-17,69.75,1
2021-08-18,66.29166666666667,1
2021-08-19,66.29166666666667,1
2021-08-20,53.166666666666664,1
2021-08-21,38.25,1
2021-08-22,46.208333333333336,1
2021-08-23,66.52380952380952,1
